year,month,day,hour,powerusage
2020,5,11,12,62.75
2020,5,11,13,60.42
2020,5,11,14,52.89
2020,5,11,15,51.38
2020,5,11,16,69.1
2020,5,11,17,63.51
2020,5,11,18,44.11
2020,5,11,19,38.6
2020,5,11,20,41.19
2020,5,11,21,35.29
2020,5,11,22,30.23
2020,5,11,23,20.16
2020,5,12,0,29.69
2020,5,12,1,29.81
2020,5,12,2,30.95
2020,5,12,3,27.66
2020,5,12,4,29.2
2020,5,12,5,37.05
2020,5,12,6,35.91
2020,5,12,7,43.5
2020,5,12,8,57.89
2020,5,12,9,55.15
2020,5,12,10,54.42
2020,5,12,11,59.17
2020,5,12,12,64.6
2020,5,12,13,60.04
2020,5,12,14,57.38
2020,5,12,15,54.85
2020,5,12,16,67.55
2020,5,12,17,67.72
2020,5,12,18,56.36
2020,5,12,19,50.61
2020,5,12,20,51.2
2020,5,12,21,35.57
2020,5,12,22,31.98
2020,5,12,23,23.51
2020,5,13,0,33.74
2020,5,13,1,31.81
2020,5,13,2,32.92
2020,5,13,3,32.21
2020,5,13,4,27.7
2020,5,13,5,35.02
2020,5,13,6,35.86
2020,5,13,7,47.42
2020,5,13,8,61.71
2020,5,13,9,57.95
2020,5,13,10,52.56
2020,5,13,11,59.8
2020,5,13,12,66.79
2020,5,13,13,57.1
2020,5,13,14,70.80386775
2020,5,13,15,72.15109238
2020,5,13,16,18.06
2020,5,13,17,62.16
2020,5,13,18,48.25
2020,5,13,19,46
2020,5,13,20,46.51
2020,5,13,21,43.4
2020,5,13,22,37.86
2020,5,13,23,24.54
2020,5,14,0,31.05
2020,5,14,1,29.23
2020,5,14,2,28.97
2020,5,14,3,34.06
2020,5,14,4,30.13
2020,5,14,5,34.76
2020,5,14,6,38.86
2020,5,14,7,50
2020,5,14,8,54.83
2020,5,14,9,57.76
2020,5,14,10,62.67
2020,5,14,11,72.4
2020,5,14,12,70.16
2020,5,14,13,62.21
2020,5,14,14,57.23
2020,5,14,15,59.64
2020,5,14,16,65.62
2020,5,14,17,74.63
2020,5,14,18,51.81
2020,5,14,19,45.34
2020,5,14,20,52.3
2020,5,14,21,41.94
2020,5,14,22,34.58
2020,5,14,23,35.02
2020,5,15,0,33.6
2020,5,15,1,28.35
2020,5,15,2,13.86
2020,5,15,3,29
2020,5,15,4,28.64
2020,5,15,5,37.98
2020,5,15,6,35.99
2020,5,15,7,19.05
2020,5,15,8,75.87868618
2020,5,15,9,76.13018668
2020,5,15,10,74.08670193
2020,5,15,11,80.91914695
2020,5,15,12,85.84665629
2020,5,15,13,76.70737991
2020,5,15,14,70.80386775
2020,5,15,15,72.15109238
2020,5,15,16,75.80982489
2020,5,15,17,78.6217375
2020,5,15,18,71.74973075
2020,5,15,19,66.53307018
2020,5,15,20,65.45721979
2020,5,15,21,57.32847744
2020,5,15,22,52.42059008
2020,5,15,23,46.80798995
2020,5,16,0,46.09102421
2020,5,16,1,43.60392813
2020,5,16,2,43.94392193
2020,5,16,3,44.28982641
2020,5,16,4,42.28204094
2020,5,16,5,46.09674318
2020,5,16,6,49.08068859
2020,5,16,7,61.16092547
2020,5,16,8,75.87868618
2020,5,16,9,76.13018668
2020,5,16,10,74.08670193
2020,5,16,11,80.91914695
2020,5,16,12,85.84665629
2020,5,16,13,76.70737991
2020,5,16,14,70.80386775
2020,5,16,15,72.15109238
2020,5,16,16,75.80982489
2020,5,16,17,78.6217375
2020,5,16,18,71.74973075
2020,5,16,19,66.53307018
2020,5,16,20,65.45721979
2020,5,16,21,57.32847744
2020,5,16,22,52.42059008
2020,5,16,23,46.80798995
2020,5,17,0,46.09102421
2020,5,17,1,43.60392813
2020,5,17,2,43.94392193
2020,5,17,3,44.28982641
2020,5,17,4,42.28204094
2020,5,17,5,46.09674318
2020,5,17,6,49.08068859
2020,5,17,7,61.16092547
2020,5,17,8,75.87868618
2020,5,17,9,76.13018668
2020,5,17,10,74.08670193
2020,5,17,11,80.91914695
2020,5,17,12,85.84665629
2020,5,17,13,76.70737991
2020,5,17,14,70.80386775
2020,5,17,15,72.15109238
2020,5,17,16,75.80982489
2020,5,17,17,78.6217375
2020,5,17,18,71.74973075
2020,5,17,19,66.53307018
2020,5,17,20,65.45721979
2020,5,17,21,57.32847744
2020,5,17,22,52.42059008
2020,5,17,23,46.80798995
2020,5,18,0,46.09102421
2020,5,18,1,43.60392813
2020,5,18,2,43.94392193
2020,5,18,3,44.28982641
2020,5,18,4,42.28204094
2020,5,18,5,46.09674318
2020,5,18,6,49.08068859
2020,5,18,7,61.16092547
2020,5,18,8,75.87868618
2020,5,18,9,76.13018668
2020,5,18,10,74.08670193
2020,5,18,11,80.91914695
2020,5,18,12,85.84665629
2020,5,18,13,76.70737991
2020,5,18,14,70.80386775
2020,5,18,15,72.15109238
2020,5,18,16,75.80982489
2020,5,18,17,78.6217375
2020,5,18,18,71.74973075
2020,5,18,19,66.53307018
2020,5,18,20,65.45721979
2020,5,18,21,57.32847744
2020,5,18,22,52.42059008
2020,5,18,23,46.80798995
2020,5,19,0,25.19
2020,5,19,1,25.69
2020,5,19,2,24.28
2020,5,19,3,24.03
2020,5,19,4,24.62
2020,5,19,5,30.54
2020,5,19,6,34.15
2020,5,19,7,48.65
2020,5,19,8,50.91
2020,5,19,9,49.17
2020,5,19,10,46.79
2020,5,19,11,52.44
2020,5,19,12,65.37
2020,5,19,13,62.72
2020,5,19,14,50.62
2020,5,19,15,51.21
2020,5,19,16,66.18
2020,5,19,17,78.59
2020,5,19,18,62.42
2020,5,19,19,58.54
2020,5,19,20,54.94
2020,5,19,21,44.58
2020,5,19,22,35.22
2020,5,19,23,23.04
2020,5,20,0,35.18
2020,5,20,1,32.34
2020,5,20,2,29.08
2020,5,20,3,28.51
2020,5,20,4,25.28
2020,5,20,5,36.65
2020,5,20,6,42.02
2020,5,20,7,44.95
2020,5,20,8,50.59
2020,5,20,9,51.73
2020,5,20,10,52.83
2020,5,20,11,59.69
2020,5,20,12,57.59
2020,5,20,13,51.13
2020,5,20,14,48.16
2020,5,20,15,50.95
2020,5,20,16,70.43
2020,5,20,17,78.4
2020,5,20,18,62.24
2020,5,20,19,53.99
2020,5,20,20,45.13
2020,5,20,21,34.07
2020,5,20,22,30.61
2020,5,20,23,26.03
2020,5,21,0,29.55
2020,5,21,1,26.27
2020,5,21,2,26.19
2020,5,21,3,25.12
2020,5,21,4,22.69
2020,5,21,5,31.25
2020,5,21,6,37.02
2020,5,21,7,52.85
2020,5,21,8,63.08
2020,5,21,9,59.62
2020,5,21,10,51.62
2020,5,21,11,52.16
2020,5,21,12,68.22
2020,5,21,13,61.11
2020,5,21,14,48.31
2020,5,21,15,53.51
2020,5,21,16,66.21
2020,5,21,17,69.55
2020,5,21,18,55.64
2020,5,21,19,56.7
2020,5,21,20,52.15
2020,5,21,21,43.88
2020,5,21,22,35.17
2020,5,21,23,29.32
2020,5,22,0,30.12
2020,5,22,1,29.89
2020,5,22,2,26.33
2020,5,22,3,23.84
2020,5,22,4,24.08
2020,5,22,5,34.39
2020,5,22,6,39.32
2020,5,22,7,44.05
2020,5,22,8,47.37
2020,5,22,9,49.92
2020,5,22,10,49.15
2020,5,22,11,51.91
2020,5,22,12,56.53
2020,5,22,13,57.59
2020,5,22,14,54.76
2020,5,22,15,54.69
2020,5,22,16,67.56
2020,5,22,17,58.8
2020,5,22,18,50.71
2020,5,22,19,48.51
2020,5,22,20,44.95
2020,5,22,21,31.94
2020,5,22,22,27.61
2020,5,22,23,24.24
2020,5,23,0,24.29
2020,5,23,1,26.46
2020,5,23,2,30.1
2020,5,23,3,23.95
2020,5,23,4,21.72
2020,5,23,5,22.77
2020,5,23,6,24.01
2020,5,23,7,28.4
2020,5,23,8,34.58
2020,5,23,9,34.81
2020,5,23,10,33.74
2020,5,23,11,32.15
2020,5,23,12,30.66
2020,5,23,13,35.18
2020,5,23,14,33
2020,5,23,15,26.97
2020,5,23,16,26
2020,5,23,17,25.73
2020,5,23,18,23.41
2020,5,23,19,20.69
2020,5,23,20,25.25
2020,5,23,21,25.58
2020,5,23,22,20.71
2020,5,23,23,20.39
2020,5,24,0,46.09102421
2020,5,24,1,43.60392813
2020,5,24,2,43.94392193
2020,5,24,3,44.28982641
2020,5,24,4,42.28204094
2020,5,24,5,46.09674318
2020,5,24,6,49.08068859
2020,5,24,7,61.16092547
2020,5,24,8,75.87868618
2020,5,24,9,76.13018668
2020,5,24,10,74.08670193
2020,5,24,11,80.91914695
2020,5,24,12,85.84665629
2020,5,24,13,76.70737991
2020,5,24,14,70.80386775
2020,5,24,15,72.15109238
2020,5,24,16,75.80982489
2020,5,24,17,78.6217375
2020,5,24,18,71.74973075
2020,5,24,19,66.53307018
2020,5,24,20,65.45721979
2020,5,24,21,57.32847744
2020,5,24,22,52.42059008
2020,5,24,23,46.80798995
2020,5,25,0,46.09102421
2020,5,25,1,43.60392813
2020,5,25,2,43.94392193
2020,5,25,3,44.28982641
2020,5,25,4,42.28204094
2020,5,25,5,46.09674318
2020,5,25,6,49.08068859
2020,5,25,7,61.16092547
2020,5,25,8,75.87868618
2020,5,25,9,76.13018668
2020,5,25,10,74.08670193
2020,5,25,11,80.91914695
2020,5,25,12,85.84665629
2020,5,25,13,76.70737991
2020,5,25,14,70.80386775
2020,5,25,15,72.15109238
2020,5,25,16,75.80982489
2020,5,25,17,78.6217375
2020,5,25,18,71.74973075
2020,5,25,19,66.53307018
2020,5,25,20,65.45721979
2020,5,25,21,57.32847744
2020,5,25,22,52.42059008
2020,5,25,23,46.80798995
2020,5,26,0,26.3
2020,5,26,1,24.1
2020,5,26,2,29.65
2020,5,26,3,28.44
2020,5,26,4,21.49
2020,5,26,5,27.37
2020,5,26,6,30.56
2020,5,26,7,44.59
2020,5,26,8,53.29
2020,5,26,9,61.88
2020,5,26,10,57.15
2020,5,26,11,62.13
2020,5,26,12,66.76
2020,5,26,13,62.82
2020,5,26,14,63.17
2020,5,26,15,59.15
2020,5,26,16,66.95
2020,5,26,17,63.32
2020,5,26,18,50.29
2020,5,26,19,48.51
2020,5,26,20,54.32
2020,5,26,21,45.62
2020,5,26,22,34.54
2020,5,26,23,29.73
2020,5,27,0,26.36
2020,5,27,1,24.15
2020,5,27,2,28.75
2020,5,27,3,25.2
2020,5,27,4,22.58
2020,5,27,5,32.72
2020,5,27,6,34.33
2020,5,27,7,43.01
2020,5,27,8,56.88
2020,5,27,9,52.37
2020,5,27,10,45.1
2020,5,27,11,52.36
2020,5,27,12,61.82
2020,5,27,13,51.55
2020,5,27,14,47.76
2020,5,27,15,49.62
2020,5,27,16,74.96
2020,5,27,17,81.18
2020,5,27,18,72.18
2020,5,27,19,63.98
2020,5,27,20,54.47
2020,5,27,21,44.1
2020,5,27,22,41.73
2020,5,27,23,31.82
2020,5,28,0,26.31
2020,5,28,1,24.02
2020,5,28,2,26.29
2020,5,28,3,32.36
2020,5,28,4,24.67
2020,5,28,5,26.56
2020,5,28,6,30.9
2020,5,28,7,40.8
2020,5,28,8,63.53
2020,5,28,9,63.25
2020,5,28,10,57.1
2020,5,28,11,63.38
2020,5,28,12,65.06
2020,5,28,13,59.33
2020,5,28,14,54.65
2020,5,28,15,62.44
2020,5,28,16,66.48
2020,5,28,17,64.02
2020,5,28,18,64.87
2020,5,28,19,59.12
2020,5,28,20,51.25
2020,5,28,21,36.93
2020,5,28,22,32.47
2020,5,28,23,24.02
2020,5,29,0,20.57
2020,5,29,1,21.41
2020,5,29,2,16.65
2020,5,29,3,26.53
2020,5,29,4,17.28
2020,5,29,5,18.62
2020,5,29,6,21.76
2020,5,29,7,29.07
2020,5,29,8,39.74
2020,5,29,9,56.25
2020,5,29,10,41.47
2020,5,29,11,49.19
2020,5,29,12,38.64
2020,5,29,13,34.35
2020,5,29,14,35.63
2020,5,29,15,35.5
2020,5,29,16,38.74
2020,5,29,17,36.16
2020,5,29,18,22.33
2020,5,29,19,19.37
2020,5,29,20,17.99
2020,5,29,21,18.68
2020,5,29,22,23.42
2020,5,29,23,10.16
2020,5,30,0,46.09102421
2020,5,30,1,5.09
2020,5,30,2,14.49
2020,5,30,3,18.44
2020,5,30,4,9.17
2020,5,30,5,9.17
2020,5,30,6,10.72
2020,5,30,7,14
2020,5,30,8,9.06
2020,5,30,9,17.79
2020,5,30,10,13.75
2020,5,30,11,18.89
2020,5,30,12,14.86
2020,5,30,13,14.59
2020,5,30,14,16.33
2020,5,30,15,21.37
2020,5,30,16,14.28
2020,5,30,17,13.69
2020,5,30,18,20.77
2020,5,30,19,20.24
2020,5,30,20,18.11
2020,5,30,21,10.66
2020,5,30,22,14.06
2020,5,30,23,13.6
2020,5,31,0,46.09102421
2020,5,31,1,6.25
2020,5,31,2,18.3
2020,5,31,3,14.87
2020,5,31,4,9.22
2020,5,31,5,13.73
2020,5,31,6,10.47
2020,5,31,7,12.47
2020,5,31,8,15.42
2020,5,31,9,9.41
2020,5,31,10,14.94
2020,5,31,11,14.83
2020,5,31,12,20.81
2020,5,31,13,11.88
2020,5,31,14,16.24
2020,5,31,15,14.18
2020,5,31,16,13.55
2020,5,31,17,9.52
2020,5,31,18,15.07
2020,5,31,19,16.86
2020,5,31,20,15.9
2020,5,31,21,9.38
2020,5,31,22,18.86
2020,5,31,23,15.34
2020,6,1,0,46.09102421
2020,6,1,1,5.88
2020,6,1,2,15.2
2020,6,1,3,16.73
2020,6,1,4,15.69
2020,6,1,5,8.99
2020,6,1,6,17.4
2020,6,1,7,12.23
2020,6,1,8,13.04
2020,6,1,9,15.06
2020,6,1,10,12.92
2020,6,1,11,13.12
2020,6,1,12,23.72
2020,6,1,13,13.1
2020,6,1,14,18.28
2020,6,1,15,21.05
2020,6,1,16,37.7
2020,6,1,17,20.58
2020,6,1,18,21.03
2020,6,1,19,19.61
2020,6,1,20,17.66
2020,6,1,21,16.42
2020,6,1,22,15.43
2020,6,1,23,15.98
2020,6,2,0,24.62
2020,6,2,1,19.98
2020,6,2,2,20.68
2020,6,2,3,21.5
2020,6,2,4,19.61
2020,6,2,5,33.17
2020,6,2,6,29.85
2020,6,2,7,38.04
2020,6,2,8,41.71
2020,6,2,9,41.74
2020,6,2,10,47.05
2020,6,2,11,51.02
2020,6,2,12,48.25
2020,6,2,13,42.45
2020,6,2,14,39.14
2020,6,2,15,42.96
2020,6,2,16,53.53
2020,6,2,17,42.9
2020,6,2,18,31.58
2020,6,2,19,24.64
2020,6,2,20,20.54
2020,6,2,21,19.68
2020,6,2,22,23.55
2020,6,2,23,21.36
2020,6,3,0,19.6
2020,6,3,1,19.82
2020,6,3,2,20.47
2020,6,3,3,23.36
2020,6,3,4,23.51
2020,6,3,5,26.68
2020,6,3,6,29.29
2020,6,3,7,39.04
2020,6,3,8,40.98
2020,6,3,9,47.3
2020,6,3,10,45.23
2020,6,3,11,47.3
2020,6,3,12,47.76
2020,6,3,13,43.89
2020,6,3,14,43.44
2020,6,3,15,57.07
2020,6,3,16,63.35
2020,6,3,17,48.73
2020,6,3,18,40.61
2020,6,3,19,29.92
2020,6,3,20,22.9
2020,6,3,21,23.51
2020,6,3,22,26.76
2020,6,3,23,21.09
2020,6,4,0,18.93
2020,6,4,1,18.88
2020,6,4,2,20.07
2020,6,4,3,22.15
2020,6,4,4,24.47
2020,6,4,5,25.36
2020,6,4,6,30.05
2020,6,4,7,40.61
2020,6,4,8,45.56
2020,6,4,9,46.32
2020,6,4,10,53.18
2020,6,4,11,58.68
2020,6,4,12,61.07
2020,6,4,13,55.89
2020,6,4,14,48.82
2020,6,4,15,54.9
2020,6,4,16,62.31
2020,6,4,17,50.19
2020,6,4,18,33.33
2020,6,4,19,25.59
2020,6,4,20,24.27
2020,6,4,21,22.13
2020,6,4,22,19.25
2020,6,4,23,18.78
2020,6,5,0,18.19
2020,6,5,1,18.16
2020,6,5,2,18.84
2020,6,5,3,18.82
2020,6,5,4,18.21
2020,6,5,5,23.45
2020,6,5,6,28.59
2020,6,5,7,32.47
2020,6,5,8,36.04
2020,6,5,9,39.23
2020,6,5,10,42.9
2020,6,5,11,48.27
2020,6,5,12,47.13
2020,6,5,13,40.47
2020,6,5,14,42
2020,6,5,15,43.29
2020,6,5,16,45.34
2020,6,5,17,30.61
2020,6,5,18,26.33
2020,6,5,19,21.45
2020,6,5,20,19.56
2020,6,5,21,18.83
2020,6,5,22,18.07
2020,6,5,23,17.61
2020,6,6,0,46.09102421
2020,6,6,1,43.60392813
2020,6,6,2,43.94392193
2020,6,6,3,44.28982641
2020,6,6,4,42.28204094
2020,6,6,5,46.09674318
2020,6,6,6,49.08068859
2020,6,6,7,61.16092547
2020,6,6,8,75.87868618
2020,6,6,9,76.13018668
2020,6,6,10,74.08670193
2020,6,6,11,80.91914695
2020,6,6,12,85.84665629
2020,6,6,13,76.70737991
2020,6,6,14,70.80386775
2020,6,6,15,72.15109238
2020,6,6,16,75.80982489
2020,6,6,17,78.6217375
2020,6,6,18,71.74973075
2020,6,6,19,66.53307018
2020,6,6,20,65.45721979
2020,6,6,21,57.32847744
2020,6,6,22,52.42059008
2020,6,6,23,46.80798995
2020,6,7,0,46.09102421
2020,6,7,1,43.60392813
2020,6,7,2,43.94392193
2020,6,7,3,44.28982641
2020,6,7,4,42.28204094
2020,6,7,5,46.09674318
2020,6,7,6,49.08068859
2020,6,7,7,61.16092547
2020,6,7,8,75.87868618
2020,6,7,9,76.13018668
2020,6,7,10,74.08670193
2020,6,7,11,80.91914695
2020,6,7,12,85.84665629
2020,6,7,13,76.70737991
2020,6,7,14,70.80386775
2020,6,7,15,72.15109238
2020,6,7,16,75.80982489
2020,6,7,17,78.6217375
2020,6,7,18,71.74973075
2020,6,7,19,66.53307018
2020,6,7,20,65.45721979
2020,6,7,21,57.32847744
2020,6,7,22,52.42059008
2020,6,7,23,46.80798995
2020,6,8,0,18.09
2020,6,8,1,17.91
2020,6,8,2,18.56
2020,6,8,3,19.07
2020,6,8,4,17.44
2020,6,8,5,25.73
2020,6,8,6,27.91
2020,6,8,7,39.85
2020,6,8,8,51.67
2020,6,8,9,52.62
2020,6,8,10,51.92
2020,6,8,11,62.43
2020,6,8,12,65.66
2020,6,8,13,67.75
2020,6,8,14,57.99
2020,6,8,15,57.42
2020,6,8,16,75.47
2020,6,8,17,60.28
2020,6,8,18,45.87
2020,6,8,19,36.34
2020,6,8,20,28.97
2020,6,8,21,23.03
2020,6,8,22,20
2020,6,8,23,18.44
2020,6,9,0,19.08
2020,6,9,1,18.68
2020,6,9,2,19.66
2020,6,9,3,19.25
2020,6,9,4,18.86
2020,6,9,5,27.42
2020,6,9,6,29.57
2020,6,9,7,40.32
2020,6,9,8,49.46
2020,6,9,9,48.6
2020,6,9,10,47.84
2020,6,9,11,57.8
2020,6,9,12,66.88
2020,6,9,13,63.06
2020,6,9,14,54.7
2020,6,9,15,65.06
2020,6,9,16,72.41
2020,6,9,17,50.22
2020,6,9,18,42.24
2020,6,9,19,35.36
2020,6,9,20,27.72
2020,6,9,21,22.69
2020,6,9,22,20.81
2020,6,9,23,20.23
2020,6,10,0,20.54
2020,6,10,1,19.17
2020,6,10,2,19.26
2020,6,10,3,20.42
2020,6,10,4,19.38
2020,6,10,5,28.18
2020,6,10,6,30.14
2020,6,10,7,45.11
2020,6,10,8,57.85
2020,6,10,9,62.28
2020,6,10,10,60.3
2020,6,10,11,70.29
2020,6,10,12,66.97
2020,6,10,13,65.89
2020,6,10,14,55.58
2020,6,10,15,58.2
2020,6,10,16,72.67
2020,6,10,17,56
2020,6,10,18,43.08
2020,6,10,19,39.62
2020,6,10,20,35.83
2020,6,10,21,24.48
2020,6,10,22,21.4
2020,6,10,23,19.96
2020,6,11,0,19.41
2020,6,11,1,19.02
2020,6,11,2,19.91
2020,6,11,3,20.1
2020,6,11,4,19.62
2020,6,11,5,27.72
2020,6,11,6,31.87
2020,6,11,7,41.08
2020,6,11,8,51.79
2020,6,11,9,51.84
2020,6,11,10,50.91
2020,6,11,11,61.72
2020,6,11,12,63.3
2020,6,11,13,57.92
2020,6,11,14,51.65
2020,6,11,15,54.89
2020,6,11,16,61.95
2020,6,11,17,52.56
2020,6,11,18,37.73
2020,6,11,19,32.05
2020,6,11,20,26.57
2020,6,11,21,22.61
2020,6,11,22,21.05
2020,6,11,23,19.81
2020,6,12,0,46.09102421
2020,6,12,1,43.60392813
2020,6,12,2,43.94392193
2020,6,12,3,44.28982641
2020,6,12,4,42.28204094
2020,6,12,5,46.09674318
2020,6,12,6,49.08068859
2020,6,12,7,61.16092547
2020,6,12,8,75.87868618
2020,6,12,9,76.13018668
2020,6,12,10,74.08670193
2020,6,12,11,80.91914695
2020,6,12,12,85.84665629
2020,6,12,13,76.70737991
2020,6,12,14,70.80386775
2020,6,12,15,72.15109238
2020,6,12,16,75.80982489
2020,6,12,17,78.6217375
2020,6,12,18,71.74973075
2020,6,12,19,66.53307018
2020,6,12,20,65.45721979
2020,6,12,21,57.32847744
2020,6,12,22,52.42059008
2020,6,12,23,46.80798995
2020,6,13,0,46.09102421
2020,6,13,1,43.60392813
2020,6,13,2,43.94392193
2020,6,13,3,44.28982641
2020,6,13,4,42.28204094
2020,6,13,5,46.09674318
2020,6,13,6,49.08068859
2020,6,13,7,61.16092547
2020,6,13,8,75.87868618
2020,6,13,9,76.13018668
2020,6,13,10,74.08670193
2020,6,13,11,80.91914695
2020,6,13,12,85.84665629
2020,6,13,13,76.70737991
2020,6,13,14,70.80386775
2020,6,13,15,72.15109238
2020,6,13,16,75.80982489
2020,6,13,17,78.6217375
2020,6,13,18,71.74973075
2020,6,13,19,66.53307018
2020,6,13,20,65.45721979
2020,6,13,21,57.32847744
2020,6,13,22,52.42059008
2020,6,13,23,46.80798995
2020,6,14,0,46.09102421
2020,6,14,1,43.60392813
2020,6,14,2,43.94392193
2020,6,14,3,44.28982641
2020,6,14,4,42.28204094
2020,6,14,5,46.09674318
2020,6,14,6,49.08068859
2020,6,14,7,61.16092547
2020,6,14,8,75.87868618
2020,6,14,9,76.13018668
2020,6,14,10,74.08670193
2020,6,14,11,80.91914695
2020,6,14,12,85.84665629
2020,6,14,13,76.70737991
2020,6,14,14,70.80386775
2020,6,14,15,72.15109238
2020,6,14,16,75.80982489
2020,6,14,17,78.6217375
2020,6,14,18,71.74973075
2020,6,14,19,66.53307018
2020,6,14,20,65.45721979
2020,6,14,21,57.32847744
2020,6,14,22,52.42059008
2020,6,14,23,46.80798995
2020,6,15,0,20.45
2020,6,15,1,20.16
2020,6,15,2,21.38
2020,6,15,3,22.28
2020,6,15,4,20.93
2020,6,15,5,30.34
2020,6,15,6,34.5
2020,6,15,7,46.49
2020,6,15,8,52.68
2020,6,15,9,49.06
2020,6,15,10,49.05
2020,6,15,11,62.96
2020,6,15,12,64.55
2020,6,15,13,62.88
2020,6,15,14,60.74
2020,6,15,15,64.81
2020,6,15,16,76.22
2020,6,15,17,67.59
2020,6,15,18,53.72
2020,6,15,19,58.17
2020,6,15,20,45.37
2020,6,15,21,32.71
2020,6,15,22,27.6
2020,6,15,23,26.51
2020,6,16,0,25.15
2020,6,16,1,24.9
2020,6,16,2,25.11
2020,6,16,3,24.13
2020,6,16,4,24.58
2020,6,16,5,29.61
2020,6,16,6,29.95
2020,6,16,7,43.59
2020,6,16,8,59.5
2020,6,16,9,59.19
2020,6,16,10,57.32
2020,6,16,11,62.23
2020,6,16,12,61.81
2020,6,16,13,60.33
2020,6,16,14,50.19
2020,6,16,15,53.99
2020,6,16,16,74.51
2020,6,16,17,73.41
2020,6,16,18,57.77
2020,6,16,19,61.67
2020,6,16,20,46.61
2020,6,16,21,36.94
2020,6,16,22,31
2020,6,16,23,26.12
2020,6,17,0,24.69
2020,6,17,1,23.54
2020,6,17,2,23.79
2020,6,17,3,23.8
2020,6,17,4,21.29
2020,6,17,5,28.4
2020,6,17,6,32.16
2020,6,17,7,43.29
2020,6,17,8,61.16
2020,6,17,9,57.95
2020,6,17,10,55.19
2020,6,17,11,66.81
2020,6,17,12,64.24
2020,6,17,13,65.44
2020,6,17,14,48.97
2020,6,17,15,50.04
2020,6,17,16,66.89
2020,6,17,17,76.14
2020,6,17,18,55.69
2020,6,17,19,54.26
2020,6,17,20,49.28
2020,6,17,21,39.04
2020,6,17,22,31.4
2020,6,17,23,26.74
2020,6,18,0,25.59
2020,6,18,1,23.78
2020,6,18,2,23.61
2020,6,18,3,23.32
2020,6,18,4,21.35
2020,6,18,5,25.33
2020,6,18,6,30.01
2020,6,18,7,38.77
2020,6,18,8,46.59
2020,6,18,9,44.68
2020,6,18,10,46.42
2020,6,18,11,52.71
2020,6,18,12,59.58
2020,6,18,13,52.19
2020,6,18,14,50.05
2020,6,18,15,52.99
2020,6,18,16,60.97
2020,6,18,17,52.35
2020,6,18,18,44.95
2020,6,18,19,43.46
2020,6,18,20,48.9
2020,6,18,21,37.16
2020,6,18,22,25.6
2020,6,18,23,24.97
2020,6,19,0,23.47
2020,6,19,1,22.6
2020,6,19,2,22.49
2020,6,19,3,22.29
2020,6,19,4,23.05
2020,6,19,5,29.33
2020,6,19,6,35.69
2020,6,19,7,42.9
2020,6,19,8,52.12
2020,6,19,9,49.31
2020,6,19,10,46.9
2020,6,19,11,56.52
2020,6,19,12,56.79
2020,6,19,13,51.45
2020,6,19,14,52.33
2020,6,19,15,58.86
2020,6,19,16,64.31
2020,6,19,17,57.45
2020,6,19,18,45.69
2020,6,19,19,47.38
2020,6,19,20,48.05
2020,6,19,21,30.54
2020,6,19,22,26.21
2020,6,19,23,26.04
2020,6,20,0,25.12
2020,6,20,1,23.64
2020,6,20,2,23.49
2020,6,20,3,22.89
2020,6,20,4,21.58
2020,6,20,5,21.7
2020,6,20,6,19.79
2020,6,20,7,18.56
2020,6,20,8,18.17
2020,6,20,9,17.94
2020,6,20,10,17.92
2020,6,20,11,18.74
2020,6,20,12,19.05
2020,6,20,13,18.46
2020,6,20,14,18.79
2020,6,20,15,18.15
2020,6,20,16,18.92
2020,6,20,17,18.7
2020,6,20,18,17.93
2020,6,20,19,18.19
2020,6,20,20,18.28
2020,6,20,21,18.53
2020,6,20,22,18.19
2020,6,20,23,18.38
2020,6,21,0,18.43
2020,6,21,1,18.37
2020,6,21,2,19.62
2020,6,21,3,19.89
2020,6,21,4,18.51
2020,6,21,5,18.5
2020,6,21,6,19.08
2020,6,21,7,19.08
2020,6,21,8,18.57
2020,6,21,9,18.56
2020,6,21,10,18.68
2020,6,21,11,18.83
2020,6,21,12,18.95
2020,6,21,13,19.32
2020,6,21,14,19.01
2020,6,21,15,18.89
2020,6,21,16,18.78
2020,6,21,17,18.98
2020,6,21,18,19.2
2020,6,21,19,18.05
2020,6,21,20,19.66
2020,6,21,21,18.52
2020,6,21,22,19.14
2020,6,21,23,18.7
2020,6,22,0,18.67
2020,6,22,1,18.63
2020,6,22,2,19.94
2020,6,22,3,20.05
2020,6,22,4,19.71
2020,6,22,5,29.77
2020,6,22,6,34.52
2020,6,22,7,45.35
2020,6,22,8,54.97
2020,6,22,9,58.66
2020,6,22,10,59.7
2020,6,22,11,69.59
2020,6,22,12,70.04
2020,6,22,13,68.93
2020,6,22,14,58.42
2020,6,22,15,60.93
2020,6,22,16,79.53
2020,6,22,17,73.74
2020,6,22,18,60.11
2020,6,22,19,51.78
2020,6,22,20,47.94
2020,6,22,21,38.51
2020,6,22,22,32.28
2020,6,22,23,27.19
2020,6,23,0,30.07
2020,6,23,1,28.76
2020,6,23,2,24.97
2020,6,23,3,23.04
2020,6,23,4,21.59
2020,6,23,5,29.58
2020,6,23,6,33.05
2020,6,23,7,43.94
2020,6,23,8,58.18
2020,6,23,9,59.46
2020,6,23,10,60.7
2020,6,23,11,69.76
2020,6,23,12,70.51
2020,6,23,13,72.77
2020,6,23,14,63.71
2020,6,23,15,65.53
2020,6,23,16,69.6
