,year,month,day,hour,powerusage,date,weekday,day_name,weekday_status,season,날짜,MEF,min_cutoff,max_cutoff,변화율_100이상_주중,변화율_100미만_주중,변화율_100이상_주말,변화율_100미만_주말,최대제한,최소제한,optimized_powerusage,MEF_CO2
336,2020,1,15,0,55.39,2020-01-15 00:00:00,2,Wednesday,O,겨울,2020-01-15,0.6267347222793909,40.53,74.28,112.5196528164738,89.26814448126989,116.38140382501345,85.80610163342868,62.32463569504483,49.44562522817539,62.324635695045195,4.346176976442901
337,2020,1,15,1,54.03,2020-01-15 01:00:00,2,Wednesday,O,겨울,2020-01-15,0.6891627860241827,38.25,65.55,110.19855562081885,89.91371091946955,114.09021734970437,86.63023005407771,59.540279601928425,48.5803780097894,54.03000000000007,4.896796113656753e-14
338,2020,1,15,2,60.65,2020-01-15 02:00:00,2,Wednesday,O,겨울,2020-01-15,0.6814204191574972,42.41,70.28,108.61853507587425,90.23799060781593,117.77612692021498,85.31203031514507,65.87714152351774,54.72934130364036,68.5261292346272,5.366955284398289
339,2020,1,15,3,59.95,2020-01-15 03:00:00,2,Wednesday,O,겨울,2020-01-15,0.7217562860937817,44.19,75.46,108.00209059281022,90.26958760316596,113.3277187253113,87.84412683690012,64.74725331038974,54.116617768097996,54.0299999999997,-4.272797213675404
340,2020,1,15,4,54.47,2020-01-15 04:00:00,2,Wednesday,O,겨울,2020-01-15,0.6983930224063919,40.2,75.81,109.57294350621746,88.87131598679447,114.71021744490544,85.58639438037589,59.684382327836644,48.40820581800695,54.029999999999994,-0.3072929298588158
341,2020,1,15,5,63.4,2020-01-15 05:00:00,2,Wednesday,O,겨울,2020-01-15,0.7025295719724087,46.09674318,75.59,110.35251278212172,90.24730340799074,117.42638991809898,85.17555362725157,69.96349310386516,57.216790360666124,63.32268292682652,-0.054317530322720894
342,2020,1,15,6,69.32,2020-01-15 06:00:00,2,Wednesday,O,겨울,2020-01-15,0.6659026534594816,49.08068859,81.9,106.1142109888989,92.21700089492393,122.36348873497124,83.35983252490279,73.55837105750471,63.92482502036126,81.8999999999974,8.377055380518556
343,2020,1,15,7,93.5,2020-01-15 07:00:00,2,Wednesday,O,겨울,2020-01-15,0.6549693724404029,61.16092547,106.83,107.32082574213138,93.04293001345421,126.09871351052271,80.15124673369802,100.34497206889284,86.99513956257968,106.83000000000078,8.730741734631081
344,2020,1,15,8,126.55,2020-01-15 08:00:00,2,Wednesday,O,겨울,2020-01-15,0.6673495769585976,75.87868618,134.3,107.32085186575615,92.28349140255516,137.7303809034642,72.24464087677644,135.8145380361144,116.78475836993356,134.30000000000052,5.171959221429483
345,2020,1,15,9,118.72,2020-01-15 09:00:00,2,Wednesday,O,겨울,2020-01-15,0.6289176738485138,76.13018668,138.16,106.93802358511698,91.93589164741154,142.09741819498424,73.7664164561624,126.95682160025088,109.14629056380699,138.16000000000133,12.226159579615947
346,2020,1,15,10,120.22,2020-01-15 10:00:00,2,Wednesday,O,겨울,2020-01-15,0.7201470656914111,74.08670193,147.23,109.5204165404295,90.67626308355939,137.67282002224877,76.82923246387111,131.66544476490432,109.0110034790551,112.2736199460909,-5.722562278691392
347,2020,1,15,11,126.45,2020-01-15 11:00:00,2,Wednesday,O,겨울,2020-01-15,0.6852361871129085,80.91914695,155.26,107.58160480536847,90.03049286980705,143.95847269740207,77.78156035604846,136.03693927638844,113.84355823387101,128.13780245782132,1.1565433207972768
348,2020,1,15,12,119.14,2020-01-15 12:00:00,2,Wednesday,O,겨울,2020-01-15,0.6909163290365836,85.84665629,134.78,105.90391158446104,92.94278950267,147.33722326963803,73.98980016446463,126.17392026172689,110.73203941348103,113.35912000145025,-3.994104387199004
349,2020,1,15,13,110.71,2020-01-15 13:00:00,2,Wednesday,O,겨울,2020-01-15,0.638231452756955,76.70737991,136.25,107.59918360126338,90.05066575129034,137.7096055926339,74.11230385594207,119.12305616495867,99.69509205325352,128.0099821090852,11.041392714150783
350,2020,1,15,14,105.49,2020-01-15 14:00:00,2,Wednesday,O,겨울,2020-01-15,0.7203543857278651,67.77,132.09,109.36005691830786,90.17889278135415,135.32927679648503,78.34613571163347,115.36392404312295,95.1297139950505,96.3722877863823,-6.567983980884027
351,2020,1,15,15,99.68,2020-01-15 15:00:00,2,Wednesday,O,겨울,2020-01-15,0.7256517128550102,71.79,138.23,110.356986889907,89.48069604747717,132.99187652030537,78.16062628172722,110.0038445318593,89.19435782012525,71.78999999999954,-20.238426271526574
352,2020,1,15,16,106.1,2020-01-15 16:00:00,2,Wednesday,O,겨울,2020-01-15,0.7804212390864246,75.80982489,139.84,108.7644440114465,90.4475098449098,135.08631437224992,76.785670982297,115.39907509614473,95.96480794544931,75.8098248899977,-23.639095991492766
353,2020,1,15,17,109.75,2020-01-15 17:00:00,2,Wednesday,O,겨울,2020-01-15,0.7413976518972678,27.58,135.09,112.96233260615146,87.78912111448297,137.67678574971868,72.22843425368819,123.97616003525123,96.34856042314506,71.43846337548422,-28.404083293992176
354,2020,1,15,18,104.82,2020-01-15 18:00:00,2,Wednesday,O,겨울,2020-01-15,0.7297317732712448,59.65,130.87,111.03166778902299,88.88334519123974,127.04112622443128,77.74505054596172,116.38339417645389,93.16752242945749,82.5171207481573,-16.275119625501624
355,2020,1,15,19,98.59,2020-01-15 19:00:00,2,Wednesday,O,겨울,2020-01-15,0.6281903357692102,53.39,124.74,111.78675202869992,87.0569698652229,121.2801136704069,86.32182421875508,110.21055882509525,85.82946659012326,94.11612148373733,-2.8104472473217044
356,2020,1,15,20,101.22,2020-01-15 20:00:00,2,Wednesday,O,겨울,2020-01-15,0.502720426033709,50.94,115.45,111.26148028377197,87.25857538547434,116.1838970332015,86.39366629673849,112.618870343234,88.32313000517713,115.45000000000073,7.153711662460046
357,2020,1,15,21,88.49,2020-01-15 21:00:00,2,Wednesday,O,겨울,2020-01-15,0.5342467934194971,47.51,106.33,113.31982036279341,86.91951953267484,112.13804371118984,83.39449159740063,100.2767090390359,76.91508283446396,106.33000000000091,9.530962794604315
358,2020,1,15,22,66.55,2020-01-15 22:00:00,2,Wednesday,O,겨울,2020-01-15,0.525294992569539,48.52,96.67,110.15839984482622,85.67591609381795,115.92992801352985,90.13439245624048,73.31041509673184,57.01732216043584,93.51281779790378,14.163433174803702
359,2020,1,15,23,62.5,2020-01-15 23:00:00,2,Wednesday,O,겨울,2020-01-15,0.6194704211862325,43.76,78.55,110.59102647582385,87.86569923831252,113.31793216007439,86.17549188085323,69.11939154738991,54.91606202394532,69.11939154739025,4.100517269858426
360,2020,1,16,0,62.54,2020-01-16 00:00:00,3,Thursday,O,겨울,2020-01-16,0.6267347222793909,40.53,74.28,112.5196528164738,89.26814448126989,116.38140382501345,85.80610163342868,70.36979087142271,55.82829755858618,70.36979087142136,4.9072018073059755
361,2020,1,16,1,62.18,2020-01-16 01:00:00,3,Thursday,O,겨울,2020-01-16,0.6891627860241827,38.25,65.55,110.19855562081885,89.91371091946955,114.09021734970437,86.63023005407771,68.52146188502516,55.90834544972617,65.5500000000064,2.322478588905911
362,2020,1,16,2,66.96,2020-01-16 02:00:00,3,Thursday,O,겨울,2020-01-16,0.6814204191574972,42.41,70.28,108.61853507587425,90.23799060781593,117.77612692021498,85.31203031514507,72.7309710868054,60.42335851099354,70.2799999999995,2.262315791602557
363,2020,1,16,3,63.21,2020-01-16 03:00:00,3,Thursday,O,겨울,2020-01-16,0.7217562860937817,44.19,75.46,108.00209059281022,90.26958760316596,113.3277187253113,87.84412683690012,68.26812146371535,57.059406323961205,55.10000000000132,-5.853443480219616
364,2020,1,16,4,55.1,2020-01-16 04:00:00,3,Thursday,O,겨울,2020-01-16,0.6983930224063919,40.2,75.81,109.57294350621746,88.87131598679447,114.71021744490544,85.58639438037589,60.37469187192582,48.96809510872376,55.100000000000065,4.4661427989876236e-14
365,2020,1,16,5,67.19,2020-01-16 05:00:00,3,Thursday,O,겨울,2020-01-16,0.7025295719724087,46.09674318,75.59,110.35251278212172,90.24730340799074,117.42638991809898,85.17555362725157,74.14585333830757,60.63716315982898,64.46801705756977,-1.9122735114617075
366,2020,1,16,6,71.92,2020-01-16 06:00:00,3,Thursday,O,겨울,2020-01-16,0.6659026534594816,49.08068859,81.9,106.1142109888989,92.21700089492393,122.36348873497124,83.35983252490279,76.31734054321609,66.32246704362929,81.89999999999833,6.645708481524513
367,2020,1,16,7,101.03,2020-01-16 07:00:00,3,Thursday,O,겨울,2020-01-16,0.6549693724404029,61.16092547,106.83,107.32082574213138,93.04293001345421,126.09871351052271,80.15124673369802,108.42623024727533,94.0012721925928,106.8299999999991,3.7988223601537485
368,2020,1,16,8,127.34,2020-01-16 08:00:00,3,Thursday,O,겨울,2020-01-16,0.6673495769585976,75.87868618,134.3,107.32085186575615,92.28349140255516,137.7303809034642,72.24464087677644,136.6623727658539,117.51379795201373,134.2999999999989,4.644753055631106
369,2020,1,16,9,124.96,2020-01-16 09:00:00,3,Thursday,O,겨울,2020-01-16,0.6289176738485138,76.13018668,138.16,106.93802358511698,91.93589164741154,142.09741819498424,73.7664164561624,133.62975427196218,114.88309020260546,138.15999999999775,8.301713294798972
370,2020,1,16,10,125.01,2020-01-16 10:00:00,3,Thursday,O,겨울,2020-01-16,0.7201470656914111,74.08670193,147.23,109.5204165404295,90.67626308355939,137.67282002224877,76.82923246387111,136.91147271719092,113.3543964807576,110.58328169014845,-10.389358858396148
371,2020,1,16,11,127.07,2020-01-16 11:00:00,3,Thursday,O,겨울,2020-01-16,0.6852361871129085,80.91914695,155.26,107.58160480536847,90.03049286980705,143.95847269740207,77.78156035604846,136.7039452261817,114.40174728966382,134.5222047291009,5.106520354153894
372,2020,1,16,12,124.16,2020-01-16 12:00:00,3,Thursday,O,겨울,2020-01-16,0.6909163290365836,85.84665629,134.78,105.90391158446104,92.94278950267,147.33722326963803,73.98980016446463,131.49029662326683,115.39776744651506,134.7800000000338,7.3375314143918695
373,2020,1,16,13,110.89,2020-01-16 13:00:00,3,Thursday,O,겨울,2020-01-16,0.638231452756955,76.70737991,136.25,107.59918360126338,90.05066575129034,137.7096055926339,74.11230385594207,119.31673469544096,99.85718325160586,136.24999999999696,16.185549641914438
374,2020,1,16,14,95.88,2020-01-16 14:00:00,3,Thursday,O,겨울,2020-01-16,0.7203543857278651,67.77,132.09,109.36005691830786,90.17889278135415,135.32927679648503,78.34613571163347,104.85442257327357,86.46352239876236,90.55728650013684,-3.8342400135993384
375,2020,1,16,15,97.3,2020-01-16 15:00:00,3,Thursday,O,겨울,2020-01-16,0.7256517128550102,71.79,138.23,110.356986889907,89.48069604747717,132.99187652030537,78.16062628172722,107.37734824387951,87.06471725419527,73.78699885833397,-17.06224955281176
376,2020,1,16,16,108.02,2020-01-16 16:00:00,3,Thursday,O,겨울,2020-01-16,0.7804212390864246,75.80982489,139.84,108.7644440114465,90.4475098449098,135.08631437224992,76.785670982297,117.4873524211645,97.70140013447157,75.80982489000526,-25.137504770532804
377,2020,1,16,17,114.81,2020-01-16 17:00:00,3,Thursday,O,겨울,2020-01-16,0.7413976518972678,27.58,135.09,112.96233260615146,87.78912111448297,137.67678574971868,72.22843425368819,129.6920540651225,100.7906899515379,79.8892063219152,-25.89019443532103
378,2020,1,16,18,101.23,2020-01-16 18:00:00,3,Thursday,O,겨울,2020-01-16,0.7297317732712448,59.65,130.87,111.03166778902299,88.88334519123974,127.04112622443128,77.74505054596172,112.39735730282797,89.97661033709198,86.41756216118179,-10.809106530590899
379,2020,1,16,19,88.14,2020-01-16 19:00:00,3,Thursday,O,겨울,2020-01-16,0.6281903357692102,53.39,124.74,111.78675202869992,87.0569698652229,121.2801136704069,86.32182421875508,98.5288432380961,76.73201323920746,92.52646342289673,2.755533930468853
380,2020,1,16,20,97.35,2020-01-16 20:00:00,3,Thursday,O,겨울,2020-01-16,0.502720426033709,50.94,115.45,111.26148028377197,87.25857538547434,116.1838970332015,86.39366629673849,108.31305105625201,84.94622313775926,115.4499999999966,9.09923971120843
381,2020,1,16,21,103.6,2020-01-16 21:00:00,3,Thursday,O,겨울,2020-01-16,0.5342467934194971,47.51,106.33,113.31982036279341,86.91951953267484,112.13804371118984,83.39449159740063,117.39933389585396,90.04862223585113,106.32999999999957,1.4584937460350014
382,2020,1,16,22,86.7,2020-01-16 22:00:00,3,Thursday,O,겨울,2020-01-16,0.525294992569539,48.52,96.67,110.15839984482622,85.67591609381795,115.92992801352985,90.13439245624048,95.50733266546433,74.28101925334016,96.66999999999867,5.237191075917602
383,2020,1,16,23,65.71,2020-01-16 23:00:00,3,Thursday,O,겨울,2020-01-16,0.6194704211862325,43.76,78.55,110.59102647582385,87.86569923831252,113.31793216007439,86.17549188085323,72.66936349726384,57.73655096949515,72.66936349726257,4.311119836837338
384,2020,1,17,0,59.44,2020-01-17 00:00:00,4,Friday,O,겨울,2020-01-17,0.6267347222793909,40.53,74.28,112.5196528164738,89.26814448126989,116.38140382501345,85.80610163342868,66.88168163411201,53.060985079666814,66.88168163411403,4.663960272248103
385,2020,1,17,1,59.31,2020-01-17 01:00:00,4,Friday,O,겨울,2020-01-17,0.6891627860241827,38.25,65.55,110.19855562081885,89.91371091946955,114.09021734970437,86.63023005407771,65.35876333870766,53.32782194633739,63.42531044442156,2.8361188112319797
386,2020,1,17,2,64.98,2020-01-17 02:00:00,4,Friday,O,겨울,2020-01-17,0.6814204191574972,42.41,70.28,108.61853507587425,90.23799060781593,117.77612692021498,85.31203031514507,70.58032409230309,58.636646296958794,70.28000000000134,3.6115282215356435
387,2020,1,17,3,64.5,2020-01-17 03:00:00,4,Friday,O,겨울,2020-01-17,0.7217562860937817,44.19,75.46,108.00209059281022,90.26958760316596,113.3277187253113,87.84412683690012,69.66134843236259,58.22388400404205,59.3099999999986,-3.745915124827736
388,2020,1,17,4,62.68,2020-01-17 04:00:00,4,Friday,O,겨울,2020-01-17,0.6983930224063919,40.2,75.81,109.57294350621746,88.87131598679447,114.71021744490544,85.58639438037589,68.68032098969711,55.704540860522776,59.309999999998595,-2.3535844855105212
389,2020,1,17,5,60.35,2020-01-17 05:00:00,4,Friday,O,겨울,2020-01-17,0.7025295719724087,46.09674318,75.59,110.35251278212172,90.24730340799074,117.42638991809898,85.17555362725157,66.59774146401045,54.46424760672241,63.06028323551867,1.9040541213729236
390,2020,1,17,6,66.31,2020-01-17 06:00:00,4,Friday,O,겨울,2020-01-17,0.6659026534594816,49.08068859,81.9,106.1142109888989,92.21700089492393,122.36348873497124,83.35983252490279,70.36433330673886,61.14909329342406,81.90000000000398,10.38142236743597
391,2020,1,17,7,97.23,2020-01-17 07:00:00,4,Friday,O,겨울,2020-01-17,0.6549693724404029,61.16092547,106.83,107.32082574213138,93.04293001345421,126.09871351052271,80.15124673369802,104.34803886907433,90.46564085208152,106.83000000000372,6.287705975430303
392,2020,1,17,8,127.74,2020-01-17 08:00:00,4,Friday,O,겨울,2020-01-17,0.6673495769585976,75.87868618,134.3,107.32085186575615,92.28349140255516,137.7303809034642,72.24464087677644,137.09165617331692,117.88293191762395,134.30000000000263,4.377813224850157
393,2020,1,17,9,118.59,2020-01-17 09:00:00,4,Friday,O,겨울,2020-01-17,0.6289176738485138,76.13018668,138.16,106.93802358511698,91.93589164741154,142.09741819498424,73.7664164561624,126.81780216959024,109.02677390466535,138.1600000000072,12.307918877219933
394,2020,1,17,10,117.42,2020-01-17 10:00:00,4,Friday,O,겨울,2020-01-17,0.7201470656914111,74.08670193,147.23,109.5204165404295,90.67626308355939,137.67282002224877,76.82923246387111,128.5988731017723,106.47206811271545,109.16492385529557,-5.944868862668063
395,2020,1,17,11,122.06,2020-01-17 11:00:00,4,Friday,O,겨울,2020-01-17,0.6852361871129085,80.91914695,155.26,107.58160480536847,90.03049286980705,143.95847269740207,77.78156035604846,131.31410682543276,109.89121959688647,135.31169883829088,9.080543584718999
396,2020,1,17,12,118.05,2020-01-17 12:00:00,4,Friday,O,겨울,2020-01-17,0.6909163290365836,85.84665629,134.78,105.90391158446104,92.94278950267,147.33722326963803,73.98980016446463,125.01956762545626,109.71896300790193,114.04887256898988,-2.7644442766410875
397,2020,1,17,13,117.42,2020-01-17 13:00:00,4,Friday,O,겨울,2020-01-17,0.638231452756955,76.70737991,136.25,107.59918360126338,90.05066575129034,137.7096055926339,74.11230385594207,126.34296138460346,105.73749172516511,136.25000000001117,12.01789825542059
398,2020,1,17,14,110.14,2020-01-17 14:00:00,4,Friday,O,겨울,2020-01-17,0.7203543857278651,67.77,132.09,109.36005691830786,90.17889278135415,135.32927679648503,78.34613571163347,120.44916668982428,99.32303250938347,100.5525462003837,-6.906364392516886
399,2020,1,17,15,106.02,2020-01-17 15:00:00,4,Friday,O,겨울,2020-01-17,0.7256517128550102,71.79,138.23,110.356986889907,89.48069604747717,132.99187652030537,78.16062628172722,117.00047750067941,94.8674339495353,76.680674114427,-21.290132082877378
400,2020,1,17,16,100.26,2020-01-17 16:00:00,4,Friday,O,겨울,2020-01-17,0.7804212390864246,75.80982489,139.84,108.7644440114465,90.4475098449098,135.08631437224992,76.785670982297,109.04723156587626,90.68267337050658,75.80982488999165,-19.08143595523278
401,2020,1,17,17,104.99,2020-01-17 17:00:00,4,Friday,O,겨울,2020-01-17,0.7413976518972678,27.58,135.09,112.96233260615146,87.78912111448297,137.67678574971868,72.22843425368819,118.59915300319841,92.16979825809567,73.01853010847405,-23.70357270528153
402,2020,1,17,18,110.68,2020-01-17 18:00:00,4,Friday,O,겨울,2020-01-17,0.7297317732712448,59.65,130.87,111.03166778902299,88.88334519123974,127.04112622443128,77.74505054596172,122.88984990889065,98.37608645766414,91.57952201859858,-13.938225667696429
403,2020,1,17,19,124.74,2020-01-17 19:00:00,4,Friday,O,겨울,2020-01-17,0.6281903357692102,53.39,124.74,111.78675202869992,87.0569698652229,121.2801136704069,86.32182421875508,139.44279448060027,108.59486420987903,121.5290377999189,-2.0170954226111872
404,2020,1,17,20,105.86,2020-01-17 20:00:00,4,Friday,O,겨울,2020-01-17,0.502720426033709,50.94,115.45,111.26148028377197,87.25857538547434,116.1838970332015,86.39366629673849,117.78140302840102,92.37192790306314,115.4500000000026,4.821088885664579
405,2020,1,17,21,96.48,2020-01-17 21:00:00,4,Friday,O,겨울,2020-01-17,0.5342467934194971,47.51,106.33,113.31982036279341,86.91951953267484,112.13804371118984,83.39449159740063,109.33096268602308,83.85995244512469,106.3300000000028,5.262330915183539
406,2020,1,17,22,87.88,2020-01-17 22:00:00,4,Friday,O,겨울,2020-01-17,0.525294992569539,48.52,96.67,110.15839984482622,85.67591609381795,115.92992801352985,90.13439245624048,96.80720178363327,75.2919950632472,96.6700000000024,4.617342984687513
407,2020,1,17,23,68.71,2020-01-17 23:00:00,4,Friday,O,겨울,2020-01-17,0.6194704211862325,43.76,78.55,110.59102647582385,87.86569923831252,113.31793216007439,86.17549188085323,75.98709429153855,60.37252194664452,75.9870942915405,4.507944665792526
408,2020,1,18,0,76.56,2020-01-18 00:00:00,5,Saturday,X,겨울,2020-01-18,0.0849199718056551,39.54,76.56,112.5196528164738,89.26814448126989,116.38140382501345,85.80610163342868,86.14504619629233,68.34369141486022,76.56000000000002,1.206785381749215e-15
409,2020,1,18,1,64.97,2020-01-18 01:00:00,5,Saturday,X,겨울,2020-01-18,0.5767849412865973,40.15,65.62,110.19855562081885,89.91371091946955,114.09021734970437,86.63023005407771,71.596001586846,58.416937984379366,65.62000000000008,0.3749102118363325
410,2020,1,18,2,63.33,2020-01-18 02:00:00,5,Saturday,X,겨울,2020-01-18,0.5958543006200674,42.0,66.81,108.61853507587425,90.23799060781593,117.77612692021498,85.31203031514507,68.78811826355115,57.147719451929824,66.81000000000037,2.073572966158057
411,2020,1,18,3,60.58,2020-01-18 03:00:00,5,Saturday,X,겨울,2020-01-18,0.677637046122922,44.28982641,66.71,108.00209059281022,90.26958760316596,113.3277187253113,87.84412683690012,65.42766648112443,54.68531616999794,66.71000000000082,4.153915092734067
412,2020,1,18,4,55.07,2020-01-18 04:00:00,5,Saturday,X,겨울,2020-01-18,0.8080863652749399,39.29,72.0,109.57294350621746,88.87131598679447,114.71021744490544,85.58639438037589,60.34181998887395,48.941433713927715,50.65999999999948,-3.563660870862907
413,2020,1,18,5,66.46,2020-01-18 05:00:00,5,Saturday,X,겨울,2020-01-18,0.7793588454609202,39.84,69.77,110.35251278212172,90.24730340799074,117.42638991809898,85.17555362725157,73.34027999499808,59.978357844950644,59.456195391466785,-5.458477073540313
414,2020,1,18,6,80.1,2020-01-18 06:00:00,5,Saturday,X,겨울,2020-01-18,0.6085298255309293,44.12,83.55,106.1142109888989,92.21700089492393,122.36348873497124,83.35983252490279,84.99748300210803,73.86581771683406,83.5500000000004,2.0994278980819496
415,2020,1,18,7,80.04,2020-01-18 07:00:00,5,Saturday,X,겨울,2020-01-18,0.6828092991827373,45.14,89.44,107.32082574213138,93.04293001345421,126.09871351052271,80.15124673369802,85.89958892400196,74.47156118276875,89.44000000000115,6.41840741231851
416,2020,1,18,8,109.96,2020-01-18 08:00:00,5,Saturday,X,겨울,2020-01-18,0.6651800136402692,46.55,115.95,107.32085186575615,92.28349140255516,137.7303809034642,72.24464087677644,118.01000871158547,101.47492714624964,115.95000000000078,3.9844282817057386
417,2020,1,18,9,102.11,2020-01-18 09:00:00,5,Saturday,X,겨울,2020-01-18,0.6729812644738195,47.88,131.83,106.93802358511698,91.93589164741154,142.09741819498424,73.7664164561624,109.19441588276295,93.87573896117192,130.8623763186627,19.349810571560734
418,2020,1,18,10,102.2,2020-01-18 10:00:00,5,Saturday,X,겨울,2020-01-18,0.823536001053611,38.77,119.96,109.5204165404295,90.67626308355939,137.67282002224877,76.82923246387111,111.92986570431894,92.6711408713977,104.80524346868401,2.145511787971067
419,2020,1,18,11,107.11,2020-01-18 11:00:00,5,Saturday,X,겨울,2020-01-18,0.6959528303428519,37.64,121.41,107.58160480536847,90.03049286980705,143.95847269740207,77.78156035604846,115.23065690703017,96.43166091285033,121.41000000000074,9.952125473903296
420,2020,1,18,12,107.38,2020-01-18 12:00:00,5,Saturday,X,겨울,2020-01-18,0.7534836529953376,43.45,116.93,105.90391158446104,92.94278950267,147.33722326963803,73.98980016446463,113.71962025939428,99.80196736796705,116.92999999999874,7.1957688861045295
421,2020,1,18,13,93.61,2020-01-18 13:00:00,5,Saturday,X,겨울,2020-01-18,0.6741566968388665,45.7,115.66,107.59918360126338,90.05066575129034,137.7096055926339,74.11230385594207,100.72359576914265,84.29642820978287,92.48888811920463,-0.7558050823438144
422,2020,1,18,14,90.68,2020-01-18 14:00:00,5,Saturday,X,겨울,2020-01-18,0.864698071926351,45.39,111.95,109.36005691830786,90.17889278135415,135.32927679648503,78.34613571163347,99.16769961352158,81.77421997413195,71.09620080541693,-16.934073404548812
423,2020,1,18,15,93.11,2020-01-18 15:00:00,5,Saturday,X,겨울,2020-01-18,0.8023327171840147,45.25,107.88,110.356986889907,89.48069604747717,132.99187652030537,78.16062628172722,102.75339049319241,83.315476089806,58.782163158334676,-27.542346608222864
424,2020,1,18,16,103.88,2020-01-18 16:00:00,5,Saturday,X,겨울,2020-01-18,0.8493029794756386,47.91,121.75,108.7644440114465,90.4475098449098,135.08631437224992,76.785670982297,112.98450443909061,93.9568732268923,65.27442977110275,-32.787825819758446
425,2020,1,18,17,86.5,2020-01-18 17:00:00,5,Saturday,X,겨울,2020-01-18,0.7512241652770246,48.69,101.06,112.96233260615146,87.78912111448297,137.67678574971868,72.22843425368819,97.71241770432101,75.93758976402778,67.40835317794641,-14.342106447660969
426,2020,1,18,18,68.11,2020-01-18 18:00:00,5,Saturday,X,겨울,2020-01-18,0.7705987175551874,46.52,85.16,111.03166778902299,88.88334519123974,127.04112622443128,77.74505054596172,75.62366893110355,60.53844640975339,66.55892999917313,-1.1952525534755083
427,2020,1,18,19,58.92,2020-01-18 19:00:00,5,Saturday,X,겨울,2020-01-18,0.6279399963384049,43.38,70.89,111.78675202869992,87.0569698652229,121.2801136704069,86.32182421875508,65.86475429531,51.29396664458934,70.89000000000196,7.516441756171938
428,2020,1,18,20,52.7,2020-01-18 20:00:00,5,Saturday,X,겨울,2020-01-18,0.5563936174301302,39.12,65.45721979,111.26148028377197,87.25857538547434,116.1838970332015,86.39366629673849,58.63480010954783,45.98526922814498,65.45721979000156,7.098035667310212
429,2020,1,18,21,53.28,2020-01-18 21:00:00,5,Saturday,X,겨울,2020-01-18,0.4962333754382275,35.41,58.31,113.31982036279341,86.91951953267484,112.13804371118984,83.39449159740063,60.37680028929633,46.31072000700916,58.31000000000052,2.4960538784545423
430,2020,1,18,22,50.66,2020-01-18 22:00:00,5,Saturday,X,겨울,2020-01-18,0.4582791591160797,36.19,61.07,110.15839984482622,85.67591609381795,115.92992801352985,90.13439245624048,55.80624536138895,43.40341909312817,61.07000000000119,4.770686046398935
431,2020,1,18,23,54.8,2020-01-18 23:00:00,5,Saturday,X,겨울,2020-01-18,0.3559174810616261,37.04,56.02,110.59102647582385,87.86569923831252,113.31793216007439,86.17549188085323,60.60388250875147,48.150403182595255,56.02000000000015,0.43421932689523907
432,2020,1,19,0,50.81,2020-01-19 00:00:00,6,Sunday,X,겨울,2020-01-19,0.0849199718056551,39.54,76.56,112.5196528164738,89.26814448126989,116.38140382501345,85.80610163342868,57.17123559605034,45.35714421093323,57.17123559605058,0.5401959474657445
433,2020,1,19,1,42.35,2020-01-19 01:00:00,6,Sunday,X,겨울,2020-01-19,0.5767849412865973,40.15,65.62,110.19855562081885,89.91371091946955,114.09021734970437,86.63023005407771,46.66908830541678,38.078456574395354,59.086320086987186,9.653257398726602
434,2020,1,19,2,54.46,2020-01-19 02:00:00,6,Sunday,X,겨울,2020-01-19,0.5958543006200674,42.0,66.81,108.61853507587425,90.23799060781593,117.77612692021498,85.31203031514507,59.153654202321114,49.14360968501656,66.63902931142039,7.256926992587696
435,2020,1,19,3,65.41,2020-01-19 03:00:00,6,Sunday,X,겨울,2020-01-19,0.677637046122922,44.28982641,66.71,108.00209059281022,90.26958760316596,113.3277187253113,87.84412683690012,70.64416745675716,59.04533725123085,66.71000000000002,0.8809281599598159
436,2020,1,19,4,56.83,2020-01-19 04:00:00,6,Sunday,X,겨울,2020-01-19,0.8080863652749399,39.29,72.0,109.57294350621746,88.87131598679447,114.71021744490544,85.58639438037589,62.27030379458338,50.505568875295296,57.06652255096976,0.19113064851870967
437,2020,1,19,5,54.74,2020-01-19 05:00:00,6,Sunday,X,겨울,2020-01-19,0.7793588454609202,39.84,69.77,110.35251278212172,90.24730340799074,117.42638991809898,85.17555362725157,60.40696549693344,49.40137388553413,66.38112862492386,9.072616564982727
438,2020,1,19,6,57.95,2020-01-19 06:00:00,6,Sunday,X,겨울,2020-01-19,0.6085298255309293,44.12,83.55,106.1142109888989,92.21700089492393,122.36348873497124,83.35983252490279,61.49318526806692,53.43975201860842,83.55000000000042,15.578363533592045
439,2020,1,19,7,64.95,2020-01-19 07:00:00,6,Sunday,X,겨울,2020-01-19,0.6828092991827373,45.14,89.44,107.32082574213138,93.04293001345421,126.09871351052271,80.15124673369802,69.70487631951433,60.43138304373851,89.44000000000031,16.721999736985445
440,2020,1,19,8,96.41,2020-01-19 08:00:00,6,Sunday,X,겨울,2020-01-19,0.6651800136402692,46.55,115.95,107.32085186575615,92.28349140255516,137.7303809034642,72.24464087677644,103.46803328377551,88.97051406120343,115.95000000000009,12.997617466530922
441,2020,1,19,9,98.15,2020-01-19 09:00:00,6,Sunday,X,겨울,2020-01-19,0.6729812644738195,47.88,131.83,106.93802358511698,91.93589164741154,142.09741819498424,73.7664164561624,104.95967014879233,90.23507765193443,109.9240238762958,7.923697476214489
